TQ,FQ,TS,FS
146,265,404,88
212,573,105,13
136,225,431,111
139,262,413,89
131,263,421,88
138,276,412,77
139,266,410,88
147,260,411,85
140,233,428,102
158,258,410,77
142,278,407,76
165,264,395,79
137,264,418,84
147,252,411,93
121,290,414,78
129,236,449,89
149,276,401,77
233,541,112,17
212,552,119,20
210,538,136,19
165,276,390,72
214,537,128,24
143,249,429,82
131,237,438,97
144,254,430,75
137,271,421,74
133,269,405,96
197,520,161,25
150,265,413,75
134,230,454,85
133,266,424,80
143,249,434,77
131,246,430,96
143,273,403,84
128,275,401,99
146,262,394,101
138,261,424,80
148,252,432,71
143,244,441,75
139,255,415,94
