TQ,FQ,TS,FS
159,246,423,75
189,452,226,36
143,217,439,104
124,215,460,104
137,256,428,82
188,449,239,27
140,223,453,87
182,419,252,50
139,233,428,103
140,220,448,95
142,272,413,76
215,493,166,29
124,207,475,97
125,202,461,115
121,234,470,78
128,222,463,90
134,254,423,92
171,239,414,79
147,227,444,85
196,456,218,33
149,224,442,88
153,256,409,85
145,249,429,80
123,189,486,105
144,236,448,75
122,221,471,89
123,207,467,106
144,223,458,78
144,219,459,81
139,261,423,80
189,476,214,24
145,254,429,75
141,256,420,86
201,459,217,26
125,230,446,102
152,231,425,95
132,210,475,86
132,233,451,87
138,245,440,80
142,251,419,91
