TQ,FQ,TS,FS
483,305,364,186
449,313,365,229
436,292,364,220
435,311,364,240
467,324,360,217
501,314,374,187
455,315,361,221
450,310,361,221
634,602,59,27
468,314,354,200
485,341,344,200
473,320,339,186
467,340,342,215
452,331,332,211
443,352,352,261
480,315,370,205
458,319,358,219
466,316,337,187
442,309,362,229
455,323,351,219
467,318,348,199
448,312,353,217
488,322,356,190
443,320,355,232
495,329,355,189
496,333,359,196
498,312,362,176
475,319,362,206
497,328,350,181
484,337,347,200
500,318,372,190
486,349,334,197
456,359,317,220
481,323,353,195
442,324,352,234
444,320,336,212
478,316,369,207
506,319,365,178
491,317,368,194
447,318,352,223
