TQ,FQ,TS,FS
557,391,278,112
561,380,298,117
519,371,285,137
500,347,328,175
479,366,318,205
569,398,290,119
547,395,281,129
478,371,300,193
528,378,283,133
523,348,320,145
553,402,283,132
523,377,282,136
547,396,286,135
500,356,307,163
574,415,289,130
538,366,319,147
550,407,270,127
531,372,281,122
543,372,299,128
568,383,291,106
570,383,283,96
567,397,268,98
533,398,280,145
556,391,284,119
568,383,301,116
581,384,308,111
579,390,284,95
539,390,291,142
572,387,291,106
556,387,297,128
517,359,331,173
545,355,328,138
497,364,312,179
549,389,287,127
501,358,318,175
530,379,277,126
515,343,342,170
575,405,279,109
570,385,300,115
529,391,279,141
