TQ,FQ,TS,FS
477,269,400,192
409,253,425,269
424,252,404,232
429,260,415,246
449,279,405,235
450,257,431,238
402,251,425,274
403,254,417,268
405,263,398,256
439,258,410,229
450,288,397,235
620,550,109,39
433,272,410,249
430,275,388,233
424,298,406,280
472,258,427,213
437,279,398,240
449,266,387,204
622,573,98,49
448,276,398,226
444,257,409,222
435,268,397,230
426,259,419,252
411,261,414,264
467,270,414,217
469,276,416,223
475,263,411,199
461,275,406,220
469,264,414,209
473,293,391,211
462,257,433,228
452,284,399,231
448,304,372,228
461,276,400,215
421,274,402,255
419,284,372,237
456,258,427,229
480,268,416,204
475,264,421,210
420,269,401,250
