TQ,FQ,TS,FS
568,389,280,101
542,383,295,136
130,32,624,526
521,358,317,154
536,400,284,148
576,398,290,112
551,388,288,125
539,409,262,132
489,358,303,172
542,368,300,126
564,403,282,121
528,376,283,131
504,378,304,178
478,355,308,185
103,30,674,601
551,359,326,134
537,413,264,140
545,378,275,108
541,357,314,130
98,19,655,576
554,355,311,112
509,376,289,156
541,401,277,137
546,396,279,129
561,390,294,123
527,354,338,165
125,36,638,549
501,366,315,180
580,379,299,98
559,388,296,125
538,375,315,152
540,358,325,143
506,368,308,170
559,387,289,117
536,388,288,140
489,364,292,167
562,373,312,123
573,398,286,111
534,358,327,151
536,388,282,134
