TQ,FQ,TS,FS
437,135,534,232
348,113,565,330
409,155,501,247
373,108,567,302
405,124,560,279
472,158,530,216
412,105,571,264
445,164,507,226
356,94,567,305
440,113,555,228
472,194,491,213
478,182,477,181
489,202,480,193
408,133,530,255
471,155,549,233
464,180,505,221
419,132,545,258
436,128,525,217
424,135,536,247
380,80,594,294
496,163,503,170
463,182,483,202
459,205,473,219
331,98,577,344
371,97,587,313
474,196,496,218
498,186,488,176
472,165,516,209
448,138,540,230
553,189,495,131
442,140,550,248
500,195,488,183
473,188,488,203
446,132,544,230
340,90,586,336
507,263,393,149
423,141,544,262
462,166,518,222
450,103,582,235
387,120,550,283
