TQ,FQ,TS,FS
570,429,240,99
571,426,252,107
522,399,257,134
545,429,246,130
564,445,239,120
589,443,245,99
565,430,246,111
553,418,253,118
556,425,236,105
555,427,241,113
577,462,223,108
574,447,212,85
569,440,242,113
541,437,226,122
578,490,214,126
600,433,252,85
555,432,245,122
548,425,228,105
538,411,260,133
558,428,246,116
595,434,232,71
571,433,232,94
567,443,235,111
562,429,246,113
584,430,254,100
572,447,245,120
590,424,250,84
573,410,271,108
593,445,233,85
590,431,253,94
589,441,249,101
594,433,250,89
553,436,240,123
576,443,233,100
563,427,249,113
523,430,226,133
586,432,253,99
585,448,236,99
578,441,244,107
547,435,235,123
