TQ,FQ,TS,FS
551,366,303,118
542,356,322,136
440,298,358,216
542,342,333,133
536,368,316,148
559,371,317,129
525,361,315,151
526,385,286,145
531,344,317,130
245,87,581,423
534,368,317,151
205,51,608,454
537,363,319,145
197,37,626,466
556,377,327,148
525,322,363,160
526,383,294,151
531,350,303,122
543,347,324,128
241,86,588,433
551,345,321,115
544,365,300,121
173,41,637,505
157,44,631,518
484,306,378,200
203,43,649,489
547,360,314,127
249,80,601,432
565,362,316,113
542,356,328,142
533,360,330,157
553,347,336,130
175,57,619,501
518,360,316,158
514,350,326,162
198,55,601,458
547,340,345,138
501,324,360,183
548,358,327,137
175,49,621,495
