TQ,FQ,TS,FS
542,394,275,127
564,389,289,114
519,378,278,137
543,392,283,132
541,407,277,143
576,393,295,112
541,393,283,135
526,407,264,145
550,401,260,111
581,391,277,87
580,439,246,105
87,18,641,572
571,422,260,111
537,389,274,126
568,427,277,136
563,393,292,122
538,416,261,139
536,386,267,117
560,394,277,111
596,416,258,78
569,388,278,97
577,410,255,88
541,423,255,137
568,414,261,107
573,380,304,111
595,411,281,97
584,415,259,90
566,422,259,115
584,406,272,94
73,25,659,611
566,400,290,124
578,400,283,105
71,22,654,605
561,396,280,115
545,404,272,131
530,397,259,126
587,405,280,98
606,406,278,78
578,396,289,107
533,409,261,137
