TQ,FQ,TS,FS
30,8,661,639
610,562,116,68
603,531,125,53
617,544,131,58
650,557,127,34
642,548,140,46
31,5,671,645
33,7,664,638
598,533,128,63
32,10,658,636
637,552,133,48
614,540,119,45
625,547,135,57
615,544,119,48
650,585,119,54
621,544,141,64
602,553,124,75
27,19,634,626
38,7,664,633
625,534,140,49
45,11,655,621
15,14,651,650
9,2,676,669
617,534,141,58
628,557,127,56
626,551,141,66
636,531,143,38
30,8,673,651
650,551,127,28
36,8,676,648
642,545,145,48
639,545,138,44
631,554,122,45
24,7,669,652
619,538,138,57
36,8,648,620
630,552,133,55
637,553,131,47
627,549,136,58
592,535,135,78
