TQ,FQ,TS,FS
93,16,653,576
599,527,151,79
91,16,640,565
600,505,170,75
606,507,177,78
609,505,183,79
598,516,160,78
585,512,159,86
586,483,178,75
601,490,178,67
630,536,149,55
581,513,146,78
614,530,152,68
599,495,168,64
637,531,173,67
606,492,193,79
597,531,146,80
600,495,158,53
87,21,650,584
77,9,665,597
91,19,647,575
613,518,147,52
600,501,177,78
76,17,658,599
117,13,671,567
630,527,165,62
616,499,175,58
593,499,182,88
609,506,172,69
626,495,189,58
89,13,677,601
612,515,168,71
609,519,157,67
59,12,664,617
50,19,657,626
588,488,168,68
608,506,179,77
80,13,671,604
99,12,673,586
589,506,164,81
