TQ,FQ,TS,FS
496,164,505,173
377,128,550,301
431,145,511,225
443,147,528,232
421,109,575,263
483,142,546,205
447,128,548,229
460,177,494,211
466,202,459,195
406,121,547,262
467,206,479,218
438,134,525,221
438,158,524,244
370,91,572,293
568,291,413,136
452,157,528,233
426,143,534,251
406,126,527,247
421,138,533,250
519,177,497,155
481,145,521,185
448,183,482,217
331,86,592,347
385,112,563,290
418,132,552,266
542,261,431,150
469,140,534,205
507,198,483,174
438,120,558,240
501,160,524,183
372,93,597,318
419,121,562,264
452,161,515,224
450,144,532,226
579,418,258,97
459,159,497,197
443,152,533,242
449,143,541,235
469,140,545,216
444,160,510,226
