TQ,FQ,TS,FS
634,534,135,35
629,557,121,49
614,529,127,42
612,536,139,63
632,545,139,52
640,545,143,48
28,4,672,648
39,11,660,632
604,520,141,57
618,541,127,50
30,11,674,655
35,4,655,624
631,565,117,51
606,529,134,57
665,578,126,39
635,535,150,50
616,551,126,61
613,516,137,40
621,538,133,50
21,5,669,653
50,19,647,616
14,13,652,651
608,561,117,70
28,8,667,647
629,541,143,55
631,544,148,61
631,533,141,43
617,540,141,64
636,550,128,42
651,535,149,33
644,553,137,46
635,546,137,48
624,548,128,52
644,547,129,32
605,533,143,71
599,531,125,57
634,551,134,51
644,543,141,40
629,538,147,56
27,7,663,643
