TQ,FQ,TS,FS
454,305,364,215
477,321,357,201
420,305,351,236
441,307,368,234
454,330,354,230
469,308,380,219
447,322,354,229
462,316,355,209
424,272,389,237
492,317,351,176
468,341,344,217
451,319,340,208
468,332,350,214
465,309,354,198
459,355,349,245
448,304,381,237
492,339,338,185
456,307,346,197
412,292,379,259
463,309,365,211
489,305,361,177
455,337,328,210
467,317,361,211
453,321,354,222
471,308,376,213
393,281,411,299
451,336,338,223
373,255,426,308
479,338,340,199
469,305,379,215
485,293,397,205
468,323,360,215
463,330,346,213
440,330,346,236
641,617,59,35
427,318,338,229
472,296,389,213
488,310,374,196
490,305,380,195
450,310,360,220
