TQ,FQ,TS,FS
465,285,384,204
470,299,379,208
397,281,375,259
443,302,373,232
467,308,376,217
499,308,380,189
441,286,390,235
433,302,369,238
427,297,364,234
457,288,380,211
450,316,369,235
459,311,348,200
437,306,376,245
460,293,370,203
440,337,367,264
453,294,391,232
458,303,374,219
451,301,352,202
433,295,376,238
432,303,371,242
472,310,356,194
433,302,363,232
472,297,381,206
427,289,386,248
479,310,374,205
495,296,396,197
479,305,369,195
447,291,390,234
473,308,370,205
479,312,372,205
497,291,399,193
478,320,363,205
645,601,75,31
460,304,372,216
434,305,371,242
437,318,338,219
453,287,398,232
483,297,387,201
482,299,386,203
424,302,368,246
