TQ,FQ,TS,FS
53,14,655,616
609,533,145,69
60,10,646,596
607,519,156,68
623,535,149,61
624,535,153,64
604,536,140,72
604,523,148,67
45,15,646,616
627,521,147,41
625,543,142,60
606,531,128,53
622,530,152,60
618,508,155,45
48,14,690,656
607,520,165,78
604,533,144,73
66,13,640,587
622,512,159,49
618,509,165,56
65,24,642,601
628,533,132,37
615,531,147,63
618,519,156,57
628,516,168,56
641,544,148,51
65,12,662,609
58,10,671,623
628,536,142,50
649,519,165,35
65,11,679,625
629,528,155,54
52,10,666,624
637,523,153,39
29,14,662,647
602,532,124,54
629,527,158,56
641,528,156,43
623,511,174,62
600,519,151,70
