TQ,FQ,TS,FS
558,391,278,111
564,393,285,114
512,376,280,144
549,389,286,126
548,413,271,136
585,420,268,103
555,395,281,121
512,406,265,159
546,404,257,115
552,383,285,116
572,420,265,113
575,423,236,84
545,418,264,137
514,386,277,149
577,450,254,127
542,369,316,143
536,414,263,141
550,402,251,103
547,375,296,124
588,407,267,86
574,403,263,92
546,401,264,119
536,415,263,142
551,422,253,124
571,414,270,113
557,422,270,135
568,398,276,106
553,398,283,128
599,408,270,79
569,394,290,115
572,409,281,118
559,390,293,124
530,401,275,146
581,419,257,95
542,411,265,134
518,401,255,138
577,393,292,108
593,408,276,91
575,395,290,110
55,21,649,615
