TQ,FQ,TS,FS
69,15,654,600
56,12,666,622
81,15,641,575
597,516,159,78
68,14,670,616
621,507,181,67
612,506,170,64
580,513,158,91
585,493,168,76
76,15,653,592
621,525,160,64
59,9,650,600
65,14,668,617
609,500,163,54
643,541,163,61
616,499,186,69
70,20,657,607
73,16,637,580
605,504,167,66
621,495,179,53
84,32,634,582
615,520,145,50
610,526,152,68
75,10,665,600
621,504,180,63
69,19,673,623
617,501,173,57
596,505,176,85
50,13,665,628
640,502,182,44
87,13,677,603
611,512,171,72
609,521,155,67
42,14,662,634
586,507,169,90
96,12,644,560
606,520,165,79
66,14,670,618
604,498,187,81
55,15,655,615
