TQ,FQ,TS,FS
455,264,405,214
657,638,40,21
399,251,405,257
397,270,405,278
439,293,391,245
416,299,389,272
442,255,421,234
417,259,412,254
424,279,382,237
433,273,395,235
408,306,379,277
610,535,124,49
422,292,390,260
419,269,394,244
423,292,412,281
621,556,129,64
411,260,417,266
450,276,377,203
406,277,394,265
413,273,401,261
460,273,393,206
426,266,399,239
468,282,396,210
384,265,410,291
411,281,403,273
437,269,423,255
438,258,416,236
429,246,435,252
427,267,411,251
450,275,409,234
430,281,409,260
441,281,402,242
419,312,364,257
450,276,400,226
428,294,382,248
380,278,378,276
430,265,420,255
449,273,411,235
452,289,396,233
387,277,393,283
