TQ,FQ,TS,FS
457,152,517,212
498,263,415,180
473,231,425,183
415,128,547,260
460,141,543,224
461,129,559,227
534,199,477,142
381,122,549,290
462,166,495,199
431,102,566,237
560,320,365,125
517,208,451,142
440,149,533,242
503,248,415,160
526,180,524,178
452,173,512,233
470,181,496,207
420,137,516,233
457,142,529,214
497,163,511,177
464,129,537,202
471,178,487,194
491,175,503,187
343,90,585,332
514,189,495,170
440,132,560,252
526,253,421,148
450,135,546,231
461,151,527,217
525,200,484,159
474,160,530,216
517,231,452,166
498,180,496,178
456,161,515,220
362,95,581,314
430,148,508,226
438,141,544,247
392,105,579,292
408,82,603,277
526,294,376,144
