TQ,FQ,TS,FS
446,146,523,223
431,147,531,247
423,176,480,233
453,204,471,222
426,157,527,258
438,152,536,250
484,164,512,192
418,167,504,253
438,161,500,223
327,73,595,341
416,159,526,269
483,183,476,176
439,155,527,243
418,155,508,245
489,148,556,215
426,142,543,259
385,122,555,292
411,131,522,242
431,160,511,240
506,149,525,168
501,213,453,165
460,181,484,205
450,162,516,228
436,146,529,239
442,146,538,242
450,160,532,242
428,130,544,246
458,157,524,223
425,140,538,253
419,121,563,265
404,120,570,286
461,165,518,222
452,177,499,224
409,142,534,267
415,157,519,261
415,149,507,241
419,146,539,266
441,140,544,243
495,193,492,190
394,134,536,276
