TQ,FQ,TS,FS
375,79,590,294
363,98,580,315
337,69,587,319
366,101,574,309
375,86,598,309
395,60,628,293
348,55,621,328
339,78,593,332
419,148,513,242
359,65,603,309
395,108,577,290
339,84,575,320
392,103,579,290
385,96,567,278
362,74,630,342
442,162,523,243
338,76,601,339
377,77,576,276
357,66,605,314
386,99,575,288
432,148,518,234
350,76,589,315
347,74,604,331
335,67,608,340
439,132,552,245
384,107,585,308
378,75,599,296
397,87,594,284
375,82,596,303
434,88,596,250
422,107,583,268
401,110,573,282
353,80,596,323
351,62,614,325
412,162,514,264
409,119,537,247
385,105,580,300
371,81,603,313
442,112,573,243
362,67,603,308
