TQ,FQ,TS,FS
597,460,209,72
572,472,206,106
569,436,220,87
570,469,206,105
41,7,677,643
605,465,223,83
574,466,210,102
564,455,216,107
558,438,223,103
46,12,656,622
596,479,206,89
576,460,199,83
584,480,202,98
34,11,652,629
612,504,200,92
608,457,228,77
573,469,208,104
573,447,206,80
567,444,227,104
584,454,220,90
598,472,194,68
598,464,201,67
589,465,213,89
572,466,209,103
596,470,214,88
606,468,224,86
604,460,214,70
580,452,229,101
604,468,210,74
629,461,223,55
609,468,222,81
609,467,216,74
36,12,664,640
596,464,212,80
567,462,214,109
556,458,198,100
583,464,221,102
586,465,219,98
585,463,222,100
567,476,194,103
