TQ,FQ,TS,FS
463,310,359,206
516,349,329,162
448,343,313,208
487,346,329,188
476,344,340,208
492,369,319,196
491,355,321,185
491,352,319,180
442,325,336,219
528,337,331,140
511,367,318,174
499,363,296,160
520,362,320,162
449,333,330,214
121,67,637,583
492,341,344,193
485,356,321,192
487,338,315,166
638,581,90,33
517,344,330,157
530,347,319,136
514,365,300,151
500,341,337,178
476,322,353,199
509,338,346,175
524,348,344,168
498,348,326,176
503,365,316,178
664,616,62,14
653,611,73,31
514,356,334,176
486,328,355,197
456,343,333,220
475,345,331,201
488,373,303,188
487,363,293,169
518,334,351,167
523,360,324,161
543,347,338,142
105,53,617,565
