TQ,FQ,TS,FS
40,12,657,629
635,585,93,43
32,10,646,624
31,10,665,644
649,573,111,35
51,4,684,637
626,581,95,50
37,14,657,634
34,12,649,627
645,556,112,23
656,582,103,29
36,9,650,623
647,576,106,35
634,564,99,29
31,13,691,673
659,564,121,26
653,580,97,24
637,543,110,16
647,564,107,24
646,551,123,28
637,583,83,29
21,14,651,644
648,579,99,30
639,569,106,36
663,573,111,21
28,13,679,664
645,568,106,29
36,8,673,645
652,579,99,26
669,569,115,15
35,9,681,655
653,583,100,30
42,9,667,634
656,573,103,20
646,568,108,30
633,564,92,23
666,575,110,19
652,577,107,32
657,570,115,28
632,568,102,38
