TQ,FQ,TS,FS
275,47,622,394
247,74,604,431
271,58,598,385
549,372,303,126
239,54,630,445
336,110,578,352
295,103,573,381
267,58,613,404
326,113,548,335
313,92,576,355
307,116,569,378
556,404,255,103
258,53,629,424
339,117,546,324
340,120,584,364
286,49,636,399
337,110,567,340
287,51,602,366
504,314,357,167
368,108,566,306
352,114,552,314
324,112,553,341
319,119,559,359
274,104,571,401
295,53,631,389
342,115,577,350
295,54,620,379
335,109,572,346
327,104,574,351
298,60,624,386
366,118,572,324
340,106,577,343
275,53,623,401
328,107,569,348
303,114,562,373
337,109,547,319
334,90,595,351
317,135,549,367
327,45,640,358
309,109,561,361
