TQ,FQ,TS,FS
266,42,627,403
239,59,619,439
244,47,609,412
304,92,583,371
246,44,640,438
329,98,590,359
277,82,594,399
266,47,624,405
260,50,611,401
262,44,624,406
570,478,207,115
249,47,612,410
293,98,584,389
263,53,610,400
326,101,603,378
304,75,610,381
257,59,618,420
313,86,567,340
251,43,628,420
258,44,630,416
291,47,619,375
305,82,583,360
259,49,629,419
261,85,590,414
310,102,582,374
259,51,641,433
328,100,574,346
280,40,641,401
303,96,582,375
316,99,585,368
262,47,643,428
259,53,630,424
249,52,624,427
260,47,629,416
218,52,624,458
312,100,556,344
282,36,649,403
279,98,586,405
352,87,598,333
322,96,574,348
