TQ,FQ,TS,FS
420,141,528,249
347,89,589,331
355,116,540,301
434,175,500,241
383,110,574,301
470,176,512,218
351,86,590,325
417,201,470,254
368,107,554,293
365,92,576,303
377,111,574,308
432,158,501,227
438,176,506,244
441,187,476,222
395,84,620,309
364,63,622,321
378,121,556,299
441,154,499,212
363,77,594,308
404,98,576,270
446,161,505,220
342,110,555,323
347,100,578,331
366,158,517,309
385,77,607,299
375,84,608,317
478,181,493,196
404,145,536,277
366,79,599,312
451,143,541,233
424,135,555,266
459,173,510,224
337,66,610,339
359,76,600,317
327,99,577,349
378,88,568,278
440,170,515,245
349,76,608,335
406,66,619,279
397,154,516,273
