TQ,FQ,TS,FS
629,533,136,40
618,551,127,60
602,514,142,54
618,527,148,57
631,539,145,53
637,539,149,51
617,540,136,59
601,533,138,70
605,510,151,56
624,523,145,44
629,548,137,56
42,9,650,617
622,541,141,60
616,523,140,47
663,557,147,41
626,525,160,59
618,548,129,59
606,504,149,47
50,14,657,621
629,512,162,45
52,15,651,614
636,546,119,29
610,544,134,68
31,13,662,644
47,14,670,637
628,541,151,64
634,522,152,40
615,532,149,66
631,538,140,47
36,12,672,648
641,541,149,49
27,14,669,656
616,535,141,60
25,9,667,651
601,532,144,75
60,12,644,596
38,12,673,647
46,7,677,638
633,519,166,52
600,519,151,70
