TQ,FQ,TS,FS
598,421,248,71
250,111,567,428
232,47,609,424
222,45,630,453
195,42,642,489
306,90,598,382
588,442,234,88
206,46,625,465
206,42,619,455
226,39,629,442
257,111,574,428
222,42,617,437
206,42,640,476
264,93,570,399
289,93,611,415
242,87,598,443
233,52,625,444
255,42,611,398
228,43,628,443
198,35,639,476
281,93,573,385
220,47,618,445
192,45,633,486
158,39,636,517
250,51,633,434
243,40,652,449
271,48,626,403
235,38,643,446
227,49,629,451
292,95,589,392
231,39,651,459
216,47,636,467
215,39,637,461
216,41,635,460
195,51,625,481
251,55,601,405
205,34,651,480
200,51,633,484
279,36,649,406
248,99,571,422
