TQ,FQ,TS,FS
419,190,479,250
279,130,548,399
357,185,471,299
409,199,476,266
432,238,446,252
437,229,459,251
400,212,464,276
426,257,414,245
429,214,447,232
424,225,443,244
398,212,473,287
470,298,361,189
547,417,265,135
437,227,436,226
418,221,483,286
392,189,496,293
498,310,367,179
432,228,425,221
473,277,394,198
466,236,438,208
448,200,466,218
465,310,355,200
424,198,480,254
384,214,461,291
406,202,482,278
431,208,484,261
425,217,457,249
471,296,385,210
439,227,451,239
441,252,432,243
496,308,382,194
467,252,431,216
604,446,230,72
407,224,452,269
410,243,433,266
383,217,439,273
439,218,467,246
406,200,484,278
365,166,519,320
455,287,383,215
