TQ,FQ,TS,FS
412,90,579,257
391,134,544,287
378,102,554,278
483,208,467,192
414,101,583,270
475,136,552,213
479,173,503,197
380,107,564,291
401,99,562,260
393,83,585,275
391,93,592,294
413,109,550,246
493,191,491,189
453,164,499,210
539,217,487,165
407,89,596,278
419,135,542,258
402,98,555,251
404,106,565,267
409,98,576,265
466,165,501,200
391,115,550,274
447,167,511,231
421,176,499,254
500,189,495,184
414,122,570,278
510,157,517,164
423,97,584,258
429,147,531,249
436,102,582,248
446,109,581,244
488,179,504,195
406,124,552,270
491,189,487,185
424,150,526,252
383,109,547,273
403,95,590,282
380,107,577,304
444,120,565,241
380,81,589,290
