TQ,FQ,TS,FS
571,423,246,98
592,413,265,86
516,394,262,140
551,408,267,124
557,428,256,127
582,422,266,106
557,416,260,119
525,412,259,146
557,412,249,104
556,411,257,112
571,450,235,114
556,424,235,103
554,431,251,128
533,405,258,130
573,471,233,131
587,402,283,98
557,432,245,120
552,412,241,101
548,399,272,123
559,411,263,115
575,415,251,91
564,419,246,101
541,428,250,137
32,15,660,643
565,421,263,119
559,431,261,133
581,411,263,93
553,398,283,128
592,422,256,86
594,417,267,90
574,411,279,116
596,417,266,87
546,434,242,130
577,430,246,99
551,420,256,125
525,416,240,131
585,407,278,100
592,428,256,92
572,421,264,113
46,15,655,624
