TQ,FQ,TS,FS
622,516,153,47
626,535,143,52
593,510,146,63
591,535,140,84
623,534,150,61
622,539,149,66
639,531,145,37
622,516,155,49
606,518,143,55
621,518,150,47
635,545,140,50
599,514,145,60
635,536,146,47
13,6,657,650
648,572,132,56
14,7,678,671
621,533,144,56
596,518,135,57
626,508,163,45
613,519,155,61
627,527,139,39
622,517,148,43
627,535,143,51
628,524,151,47
619,537,147,65
625,530,162,67
637,520,154,37
617,512,169,64
631,540,138,47
640,539,145,44
641,537,153,49
632,529,154,51
622,536,140,54
12,5,671,664
625,523,153,51
604,523,133,52
618,541,144,67
626,528,156,58
615,531,154,70
601,529,141,69
