TQ,FQ,TS,FS
425,237,432,244
397,243,435,281
604,520,136,52
453,264,411,222
452,276,408,232
484,286,402,204
419,250,426,257
391,256,415,280
442,254,407,219
445,223,445,223
430,267,418,255
453,266,393,206
431,249,433,251
458,262,401,205
444,279,425,260
447,263,422,238
435,257,420,242
435,250,403,218
432,249,422,239
462,273,401,212
481,264,402,185
426,254,411,239
450,268,410,228
437,261,414,238
446,234,450,238
492,269,423,200
461,276,398,213
431,267,414,250
475,284,394,203
496,274,410,188
478,262,428,212
459,282,401,224
432,265,411,244
444,283,393,232
418,280,396,258
416,281,375,240
469,260,425,216
474,267,417,210
474,242,443,211
424,260,410,246
